ImageNumber,ObjectNumber,FileName_DNA,FileName_OverlayObjects,PathName_DNA,PathName_OverlayObjects,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifyPrimaryObjects
44,17,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1342,1800,261,397,216,357,238.84053651266765,377.17064083457524,1342.0,-2.8208546609675977e-12,169793.87481371083,-152398.7880623937,-4.376943252282217e-12,-31672.482861400924,82608.19920664692,-7225584.7048999155,128243.92324888222,88344.69236253452,11698778.318218084,9280259.805665128,1.1177799837190552,1378,0.6366601176167799,41.3362730423848,1,0.7455555555555555,0.8946304412007987,0.1654879265008035,0.0017693953714424233,6.792955650797775e-05,1.0173290736473613e-06,4.3843424847341214e-13,1.3538798779706945e-09,8.445729770758984e-12,139.26746451781014,82.81733284626812,126.52300656759374,23.600955932489512,23.600955932489512,95.5617907964845,47.20465477349625,46.238512086787566,18.027756377319946,6.83569612955312,6.082762530298219,35.77708763999664,36.40161157888878,nan,nan,0.0942794385749581,-0.002309937470245732,nan,-0.017586405314820797,0.0012521082163647773,-0.002989616275128406,0.07120848792584539,0.001339057336217147,0.004840419078548267,0.00010481569763611456,-0.0015254593440302735,-0.002719363599978954,2.8662949445885217e-06,-0.00035465473485485436,-61.631063199680135,137.29646455628165,0.9738751814223512,1342.0,30652.0,869902.0,27472996.0,27069.0,586598.0,16182256.0,503013134.0,674243.0,14210708.0,381527230.0,11591954396.0,0.7991236782192674,0.08147912816564028,0.11849902796349762,0.07650885439498452,0.01059325594758929,0.016104785803362224,0.033147908781762936,0.013243702070886756,0.012286421344994415,0.022779678772143604,0.021061955461996493,0.0084641199770392,0.0007966123225977654,0.009540813160671752,0.011613536609042803,0.004844035676215295,0.010393726342774206,0.00440008254152268,0.004456071942073082,0.003883190382028462,0.0029773891853675715,0.0030734884596657014,0.0035626153573263715,0.009040865308859832,0.0011328349796128699,0.0052859947528372435,0.008428995541478234,0.00859381468738325,0.0034363454184965516,0.004048587678337722,238.84053651266765,377.17064083457524,0,17,17
44,18,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1261,1950,462,419,412,380,436.7034099920698,399.1427438540841,1261.0,-4.526157226791838e-12,191189.07533703407,-61466.792742187965,-4.078515303262975e-12,-70875.61379857258,-145213.897003436,-19719836.642917167,111712.30610626486,122705.49085446933,15742903.01833996,44826892.14747484,1.258112818860567,1300,0.8356757377549592,40.06937815727916,1,0.6466666666666666,0.7948412773551329,0.1904895171142944,0.010444977730786922,0.00011525742236130908,8.530772358696239e-06,9.374360422263987e-11,2.1557128569655095e-07,-2.505317228116287e-10,184.54116538877634,55.66611569234893,151.6170304020889,56.20587930100918,56.20587930100918,88.59025067903639,54.3383717663717,52.15361924162119,14.422205101855956,6.064903315724447,5.656854249492381,28.527988955517944,29.843891352797524,nan,nan,0.12023555146874614,-0.001088561164459363,nan,-0.04457246574227532,-0.002571700942340651,-0.00983463062915084,0.07025396564554827,0.0021730828314134717,0.00785126362958623,0.0006295581162631015,-0.00014023289029673817,-0.006471120799014529,-0.0004960272898822378,-0.001218930560606486,-59.63919125386343,141.19595949289334,0.97,1261.0,31151.0,960725.0,33117761.0,24139.0,525440.0,14743960.0,473725814.0,573799.0,11583990.0,302405942.0,9121295964.0,0.5902775977614118,0.026724317089964835,0.17083135375246927,0.11187342914546351,0.01663073927231629,0.0008775779134661005,0.00593796264762217,0.031701498669104225,0.0317089951805887,0.003729959524689658,0.0072270978368996165,0.005901786097884654,0.01154386974332364,0.01904586170419624,0.006907340493582806,0.008637985956276331,0.009420419211913668,0.006202383499447106,0.006097008349017422,0.004814855402587271,0.01207717693072323,0.01031112078855233,0.014210200578522512,0.01326747814159837,0.0028373033911193767,0.0037572405787460123,0.006078437327740412,0.003648726702808374,0.0022940766083837548,0.0031078762075558517,436.7034099920698,399.1427438540841,0,18,18
44,19,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1055,1519,185,437,136,406,160.0483412322275,420.9412322274882,1055.0,-4.597211500367848e-12,159304.53459715637,30857.948313829052,-2.7995383788947947e-12,-39845.00284360191,42744.43060667967,-11509454.449225482,59436.35639810428,-32454.606969295543,7948259.911503313,-9045881.820548316,1.2562597077974236,1086,0.8587499129561543,36.6506169074355,1,0.6945358788676761,0.7960137492217123,0.19652828193011,0.013177127218923597,2.4849698521476042e-05,1.5063317991923204e-06,-5.731651381609659e-12,-1.2705139280067966e-07,-7.216817978694397e-12,164.22127399412926,43.11606344213676,150.99955885986387,37.7677752072056,37.7677752072056,56.337778576402165,51.259539442976546,49.72926703662542,13.0,5.504093195730439,5.0,25.614449047363873,26.265129260565008,nan,nan,0.14312754394299892,0.0008535636231042008,nan,-0.03579883905896266,0.0011823563473859577,-0.009801608676261711,0.053400737987111056,-0.0008977288972488171,0.006768846747120721,-0.0002371741216612793,4.4175848584474664e-05,-0.003982126465132712,0.00018585597537289103,-0.0009058769417236795,-70.70590775514856,129.05382386916236,0.9714548802946593,1055.0,25371.0,769435.0,26196513.0,15763.0,339229.0,9622639.0,313852717.0,294955.0,5870057.0,156539871.0,4865269025.0,0.5431513247376205,0.006300858649761936,0.17871567263220764,0.10633102243720731,0.002873927606679568,0.009726893902532134,0.019001291607449244,0.038481427040607086,0.03760215153915407,0.0027282993741705973,0.0028398628501352797,0.0064748380696027135,0.013704722667031558,0.013859691197031091,0.0024541672400054753,0.01510500528317019,0.0003222750926072732,0.0019260631801055286,0.0011062255828913632,0.0037942630103776974,0.015112821245342202,0.015512220069110547,0.014543873024599282,0.008203757242703698,0.0064315564054123805,0.0012241775961487284,0.001145163324284273,0.0031333619092798956,0.0034387238128011856,0.0021295869443723595,160.0483412322275,420.9412322274882,0,19,19
44,20,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,2290,3555,123,459,44,414,87.22838427947599,438.39868995633185,2290.0,4.497735517361434e-12,921417.5550218336,-6439668.132555816,3.666400516522117e-12,-204003.51484716142,2397791.845209666,-175340686.3633204,269052.9960698691,693538.6974283488,100142345.70786463,-685004382.3157706,1.5334381238599293,2511,0.8861056698865799,53.99739398752057,1,0.6441631504922645,0.6521293454494446,0.2270114130340197,0.021528605960455402,0.0021918825572385617,0.0005600949979547979,6.205681655385565e-07,8.208719051686268e-05,-4.552999436285122e-09,427.92967693203934,91.92645891586581,402.3657445510191,89.08450430007049,89.08450430007049,117.49039129688603,82.74584479544957,79.83107164506812,20.808652046684813,7.19768174300486,6.4031242374328485,41.82929923288477,38.35131474478877,nan,nan,0.17570556530612186,-0.025661071146833286,nan,-0.03890153026203952,0.009554825787396831,-0.014600786657671217,0.05130584772789784,0.002763643326248177,0.008338948908010877,-0.0011919805302304139,-0.003571281924777209,-0.003951253624404705,0.00033664901850082106,-0.0012306523950294456,-73.9884939797324,210.06601717798213,0.9119872560732776,2290.0,98993.0,5200725.0,298042055.0,55873.0,2211296.0,111651184.0,6263793062.0,1632281.0,61299572.0,3015195048.0,166157688662.0,0.4571632490746646,0.06172918508023391,0.14238745660823696,0.1031785968134849,0.02099187645325252,0.015989037379345487,0.02820330141830154,0.04791655816552466,0.03356683998936497,0.006036781873779622,0.02091931081972299,0.011295763719481034,0.010216733644144842,0.009191860736600213,0.007794225346996329,0.013496536784561272,0.006790509101054283,0.018318378480003384,0.016581062205428633,0.00739058262343169,0.0003703648365143892,0.0034733712474171487,0.008788629148374173,0.006648729839984801,0.00671373275119503,0.0031634944347908632,0.008960106666183496,0.006643766489294053,0.008195853397230135,0.004670896422401506,87.22838427947599,438.39868995633185,0,20,20
44,21,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1259,1715,380,485,331,450,353.9563145353455,466.82843526608417,1259.0,-2.4442670110147446e-12,182732.59729944402,101953.38022473273,-4.575895218295045e-12,-22347.436060365373,-25163.634604162777,-6150233.003271283,90186.94201747415,-40164.58647980755,8985921.543850953,-7384228.577136392,1.147013291586676,1293,0.7396708963861801,40.03758967297569,1,0.7341107871720116,0.8718294786424743,0.17218018468262392,0.004203942891842596,1.8712505813547344e-05,1.2083757918296494e-06,5.4649888155862095e-12,7.27215482302677e-08,1.7750849768828533e-12,149.20283389669277,67.57201861873074,145.14106219177444,17.75014778424573,17.75014778424573,71.63379032364905,48.85944476093731,48.83646178829912,16.278820596099706,6.485892723737706,5.830951894845301,32.25523213371747,32.880880430725874,nan,nan,0.11528281349624658,0.0018127474544759339,nan,-0.014098608248010906,-0.00044741345969608997,-0.003081870453093235,0.056897371186377325,-0.0007141327903092633,0.00450282876845124,-0.0001042833745723977,0.0004097091959106365,-0.001660778904062448,3.230339251030394e-05,-0.0002669735180264782,-77.11090323552847,134.71067811865476,0.9737045630317092,1259.0,28902.0,846216.0,27917688.0,21187.0,464028.0,13189298.0,426596994.0,446731.0,9462988.0,258935002.0,8090766946.0,0.6721210007637609,0.03416118299385812,0.17993086452059037,0.09199516227800995,0.01016815834949697,0.007897431249956649,0.028211574019649913,0.0088610608423634,0.024786300069283493,0.01048557501495092,0.008787824431788098,0.004692081175643001,0.02265740410906448,0.025495079789542397,0.013193197661678318,0.009978685029602724,0.004393370644520014,0.0073615607406639005,0.00701482770613397,0.004378022463640801,0.004805078659964137,0.0023758798879559605,0.008481271493502729,0.008089423780970797,0.005040964419060444,0.005307686430684024,0.004044064619348068,0.0038192414441665977,0.0032443699218024646,0.004612831105998884,353.9563145353455,466.82843526608417,0,21,21
44,22,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F15_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,856,1269,132,491,85,464,109.05023364485982,476.8341121495327,856.0,-5.826450433232822e-13,112486.83995327103,-175266.98041586566,-1.8332002582610585e-12,-24180.866822429918,-40644.05543606446,-7058334.382525583,37016.44392523364,72776.72175517518,4050742.630811716,11108917.575637063,1.3383017276611446,891,0.865826720809586,33.01352829210018,1,0.6745468873128447,0.7472156534891645,0.20403430959923446,0.01496481159305262,0.00036616939618146004,2.7652954005134187e-05,1.4962425961830224e-09,4.777934413723694e-07,2.3461055719324695e-09,139.6842441045971,34.96912491234764,131.4098597584942,28.248676194427475,28.248676194427475,43.24350925845052,47.275235649053656,48.08326112068523,12.206555615733702,4.805777872886763,4.242640687119285,25.043961347997644,23.65387914481602,nan,nan,0.1535161913066521,-0.008175525788578221,nan,-0.03300078994676107,-0.0018958877626664944,-0.011253326896174485,0.050518118292582376,0.0033947521895216974,0.006458227752661852,0.000605359786922916,-0.0002943537307990831,-0.002893761329588314,-0.0004675797472188074,-0.0008538761403831545,-73.6740438657359,119.9827560572969,0.9607182940516273,856.0,20587.0,607609.0,19848541.0,10986.0,240035.0,6594367.0,202787933.0,178012.0,3733327.0,98145875.0,2880458161.0,0.470305610382279,0.026297567622158683,0.18468574286135714,0.08382319004361048,0.02470396782705162,0.0033732120697960253,0.03134688665627404,0.039457163063908895,0.038581053255717986,0.007070756043615663,0.0063604241239643465,0.0020266496817269017,0.009930295066750411,0.006866170972191961,0.020990200629919523,0.019037894724142253,0.010465612707125895,0.008598023565234002,0.002681292384679826,0.00241390065162326,0.01585650918116268,0.009556859728755166,0.0036707982130436663,0.005405306192239819,0.010367722407025246,0.011340291862796774,0.005192133462375171,0.0013361166362538858,0.0036108855789625883,0.0022197707830952434,109.05023364485982,476.8341121495327,0,22,22
45,1,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1360,1911,492,48,443,9,465.97573529411767,28.74264705882353,1360.0,1.8616219676914625e-12,197946.19926470594,130668.33834666912,-4.135358722123783e-12,-42159.49264705884,50679.26726859842,-11244103.78438175,119933.9264705883,-87550.39180363326,12245595.473337896,-22934054.739226867,1.1528812019616974,1391,0.7286226423737544,41.61256758288079,1,0.7116692830978545,0.8673920593886336,0.17186425483093332,0.003857213746303519,3.8411400756431616e-05,8.898341296813019e-07,-2.777273604548723e-12,-4.41775351016024e-08,4.39891586414678e-12,159.10009359913883,74.63529297093045,145.54867592993082,30.999626946366796,30.999626946366796,88.18671064013846,50.45395423141997,49.9799959983992,16.64331697709324,6.692518353744107,6.0,32.99323940072945,34.55668802901816,nan,nan,0.10702108524259621,0.0019156805836360563,nan,-0.02279384334291676,0.0007429901499304641,-0.004470006147744882,0.0648431695883371,-0.0012835441836184097,0.004868141391993299,-0.00024722629784712025,-4.282038376369231e-05,-0.003061825993007603,0.00024330217001892123,-0.0004515313314975493,-66.38756370019985,140.36753236814715,0.9777138749101366,1360.0,31247.0,915869.0,30269351.0,26850.0,574739.0,16195067.0,523080173.0,650024.0,13182549.0,354020565.0,10992919275.0,0.6931968698317941,0.06452917532414411,0.16228896717062313,0.08888021555517911,0.018006898147316253,0.013437669355468043,0.027587016861397334,0.011021401352351244,0.02281295463799595,0.02505599759068177,0.011479017018810198,0.009246798769041335,0.010286929014127,0.017397390996618026,0.01066180371521083,0.008182875879992339,0.006032975650125715,0.010575450640589719,0.011887651173134289,0.008811473166874037,0.002110036212042399,0.0019327138431396908,0.004707899880683122,0.004697326952118654,0.002786279253208289,0.01122995931805164,0.005410550933576238,0.006728091751493988,0.0027502841969772843,0.0053818671435384045,465.97573529411767,28.74264705882353,0,1,1
45,2,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1852,2337,257,50,200,9,227.06047516198703,28.91414686825054,1852.0,-2.2026824808563106e-12,387243.2267818576,282007.799784482,-1.1056044968427159e-11,-20834.384449244073,139000.5508189141,-6132398.685519947,194931.34935205177,-149206.72475964413,28485899.94125923,-36812007.13468929,1.1375782076000607,1895,0.7107956297743403,48.559650295791066,1,0.7924689773213521,0.8790604402572828,0.16973494772270867,0.0032913422143909417,3.412552313397655e-05,1.2368194036442085e-06,1.9705307967624e-12,7.1340232689625145e-09,7.789875599010153e-12,210.29938588860443,104.0497372938521,209.0946148930117,11.249667629181465,11.249667629181465,105.25450828944481,58.00681144674021,56.88585061331157,19.924858845171276,7.870333668328157,7.0710678118654755,39.81157543305136,40.80190922863333,nan,nan,0.11290205987743611,0.001910551128357898,nan,-0.006074334572992152,0.0009417032415855154,-0.0009654003120056513,0.056832887845272566,-0.0010108481984043719,0.004484427399671221,-0.00013466230975940668,-0.00028798002685526814,-0.0009007474527713416,4.8468297335618926e-05,-0.00012213769674712592,-83.88726856550635,162.71067811865478,0.9773087071240105,1852.0,50116.0,1743406.0,68417374.0,36881.0,977183.0,33729867.0,1321856357.0,929385.0,24170595.0,815167811.0,31325391645.0,0.7280640040093077,0.04631682367515803,0.1570959073100852,0.09322940124941517,0.01035757631833335,0.006151424762214704,0.03698399841760819,0.008223269176512359,0.01747661940912513,0.019061353970990676,0.011687391941105412,0.0062969980564586405,0.0096743690848155,0.02105196260141595,0.016842789043690628,0.004547015749028673,0.0008702692714210904,0.008611295547625504,0.005471120295678248,0.005706896601317405,0.00442040530776689,0.00652142390160884,0.0056303446134965875,0.0077040572852491,0.0021259477052236585,0.008829932284637253,0.009314346512173374,0.006809366180028603,0.0011808744455286888,0.003486367255559911,227.06047516198703,28.91414686825054,0,2,2
45,3,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,342,528,427,64,405,40,414.6578947368421,50.16374269005848,342.0,4.263256414560601e-13,9656.973684210525,13917.797783933536,5.986322548778844e-13,-3588.842105263156,5162.663588796559,-202465.23011128927,12064.830409356724,-25446.127731609737,322896.6342671339,-1037133.4990292488,1.2805064955079433,376,0.718963379325828,20.867389014906145,1,0.6477272727272727,0.7809409819536497,0.18571358788659115,0.004189656868619802,0.0017411065122786573,0.00012125345014894588,5.563449073854909e-08,7.629663578400264e-06,-2.9500789715778003e-09,42.82543608395176,20.688610973262413,28.236765158510302,10.493690366266538,10.493690366266538,35.27728189870387,26.176458456850654,25.80697580112788,8.54400374531753,3.288158601160463,3.0,18.910420407806907,18.193893909006906,nan,nan,0.08256364081435762,0.006434358536302555,nan,-0.030683305164522043,0.002386758957726653,-0.0050614171609780385,0.10314994707223354,-0.011764038515830052,0.00807207521510427,-0.001401984753867096,0.007249005748033325,-0.007472366384130088,0.0016653786449210345,-0.0010782347910293863,-35.72761813139304,74.18376618407356,0.9095744680851063,342.0,3303.0,41557.0,601803.0,3476.0,29982.0,358216.0,5059440.0,47394.0,359328.0,3945454.0,52744830.0,0.6335204277806603,0.10220510588877141,0.13264523169066886,0.08982420486204225,0.01078850677704498,0.03830924291681332,0.011019775588528796,0.023830571214700093,0.02558843591004033,0.015249757970744559,0.028429242523579784,0.018441135834398322,0.0010661346984753353,0.012767869082416228,0.011228710075215798,0.014226650934263105,0.0049224678332711515,0.00976874850682126,0.006483775309067041,0.010427892922164238,0.011591227525620397,0.003448917756628038,0.0032510990192628577,0.00782263517998759,0.004534641752083711,0.006284123382563952,0.006473317518417292,0.006727657254388382,0.00457654062025926,0.009239086617052087,414.6578947368421,50.16374269005848,0,3,3
45,4,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1216,1656,360,116,314,80,336.55345394736844,97.70476973684211,1216.0,6.107114813858061e-12,161284.525493421,-72677.81933728977,-4.163780431554187e-12,-30222.310032894748,-20573.647776088997,-6985784.917835976,92111.01233552632,49378.056247024426,9061882.439389115,5648591.686249333,1.138227996007061,1247,0.7294750072783843,39.34792607492748,1,0.7342995169082126,0.8785586046978557,0.17136882265310344,0.003859511554590642,1.9218754599774615e-05,6.372910990213448e-07,-2.0083884405796055e-12,-3.5021403448037554e-08,9.699247663027085e-13,141.96422425510266,66.42026409107113,132.63530057024755,24.85387338231476,24.85387338231476,75.74918777592625,47.659496305370695,46.17358552246078,15.811388300841896,6.393935473390273,5.830951894845301,31.306548835666955,32.59945130607474,nan,nan,0.10907508270579568,-0.001409509316177701,nan,-0.020439040610456215,-0.00039900410431380835,-0.0038852098883675845,0.062293739947307775,0.0009576350932039793,0.00503985102244538,9.008918752168665e-05,-0.0002590998279288429,-0.0028712660240742447,-0.00011117062791626966,-0.000424562487410523,-69.42633055132487,131.88225099390857,0.97514033680834,1216.0,27425.0,779813.0,24789845.0,21529.0,455331.0,12422601.0,384402207.0,473277.0,9653251.0,253581481.0,7591734439.0,0.7245042729193173,0.011277480538767353,0.15942473060068282,0.10168071345012789,0.008059069008920157,0.007609518151942817,0.0349854019756597,0.0021005243073776584,0.015235519436641445,0.005716303551510878,0.003010465066756258,0.004906347612169147,0.013282702027063269,0.027268167281090425,0.02052345884321685,0.003095540146187383,0.0037873004687627365,0.0022908952566674363,0.002078219756820469,0.0027312030502430144,0.002351099854104498,0.007439755567735036,0.002979637965711601,0.010290164908572088,0.0024014660485927033,0.004365934111720951,0.0016005800049811371,0.0024917835000540568,0.0029550947930041893,0.0007918945553923184,336.55345394736844,97.70476973684211,0,4,4
45,5,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.tif,UT_Progerin_LMN_K9me2_K9me3_2022-09-01_F16_C2_max_proj.png,\\imaging_storage\shared\users\Amulya\converted_v2\progeria\c2,C:\\Users\\amulya\\documents\\progeria-prediction\\230725_progeria_c2,1071,1674,57,115,3,84,28.758169934640524,98.6750700280112,1071.0,-9.414691248821327e-13,205126.36601307194,147637.3142808314,3.623767952376511e-13,-66543.1568627451,-11417.215924277943,-24885407.682653476,62456.924369747896,-39189.425001373216,13551925.97400611,-5864928.204865385,1.4488316393322198,1110,0.9183450562677464,36.92749046999213,1,0.6397849462365591,0.6902113212139054,0.23328136516726067,0.028932467942133368,5.2819803987866615e-05,8.58464922547385e-06,1.351192947478334e-10,6.811912955588952e-07,1.2312410218605793e-10,216.0082937014173,33.83604839271885,191.52788609997378,62.13179912487872,62.13179912487872,58.31645599416237,58.78888244577096,57.0087712549569,11.661903789690601,5.043458846372966,5.0,22.768399153212332,23.267504685365417,nan,nan,0.17883089271706237,0.0039329865310400065,nan,-0.058012884336954916,-0.000304149101268166,-0.020257056873921157,0.05445047245019829,-0.0010439872971166283,0.011031450185884174,-0.00014588127560462798,0.0007923423538474931,-0.006512556199896278,0.0002179168917366776,-0.0020933916848068427,-68.4951776018299,139.63961030678928,0.9648648648648649,1071.0,27587.0,915717.0,34302191.0,15717.0,338298.0,9998734.0,345168564.0,293105.0,5557608.0,149229712.0,4774250418.0,0.41958140074195666,0.016330596418580867,0.1602670161257371,0.09359581571328318,0.015580510102835683,0.006757570884239614,0.041665761528184284,0.05375506412657923,0.0398502184846857,0.006870221883696022,0.00719289530359187,0.003298660194989663,0.007850323988446449,0.00824616515663338,0.018890363140933463,0.020605739346949627,0.0011444911587479556,0.0024511078404840297,0.0027604813315900076,0.0016291385690410504,0.007111031312879504,0.006305589600474316,0.004085242025545602,0.004975259987947393,0.011648710854879146,0.004875766945357,0.004503047865827357,0.0025380746851918334,0.0008137937658023401,0.0008956062226311752,28.758169934640524,98.6750700280112,0,5,5
